0 legendre_formula_-1000000.0000000_10000000.000000,"Average Error","Error LB","Error UB","Abs. Worst"
10 legendre_formula_-1000000.0000000_10000000.000000,0.0000000001,0.0000000000,0.0000000046,0.0000000046
11 legendre_formula_-1000000.0000000_10000000.000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
12 legendre_formula_-1000000.0000000_10000000.000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
13 legendre_formula_-1000000.0000000_10000000.000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
14 legendre_formula_-1000000.0000000_10000000.000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
15 legendre_formula_-1000000.0000000_10000000.000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
16 legendre_formula_-1000000.0000000_10000000.000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
17 legendre_formula_-1000000.0000000_10000000.000000,0.0000000005,0.0000000000,0.0000000300,0.0000000300
18 legendre_formula_-1000000.0000000_10000000.000000,0.0000000001,-0.0000000053,0.0000000000,0.0000000053
1 legendre_formula_-1000000.0000000_10000000.000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
19 legendre_formula_-1000000.0000000_10000000.000000,0.0000000002,0.0000000000,0.0000000144,0.0000000144
2 legendre_formula_-1000000.0000000_10000000.000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3 legendre_formula_-1000000.0000000_10000000.000000,0.0000000023,-0.0000000426,0.0000000374,0.0000000426
4 legendre_formula_-1000000.0000000_10000000.000000,0.0000000079,-0.0000000464,0.0000000504,0.0000000504
5 legendre_formula_-1000000.0000000_10000000.000000,0.0000000230,-0.0000000476,0.0000000534,0.0000000534
6 legendre_formula_-1000000.0000000_10000000.000000,0.0000000214,-0.0000000480,0.0000000545,0.0000000545
7 legendre_formula_-1000000.0000000_10000000.000000,0.0000000214,-0.0000000586,0.0000000462,0.0000000586
8 legendre_formula_-1000000.0000000_10000000.000000,0.0000000237,-0.0000000553,0.0000000551,0.0000000553
9 legendre_formula_-1000000.0000000_10000000.000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
,0.0000000000,0.0000000000,0.0000000000,0.0000000000
