0 hermite_formula_-10000.000000_10000.000000,"Average Error","Error LB","Error UB","Abs. Worst"
10 hermite_formula_-10000.000000_10000.000000,0.0000000241,-0.0000000528,0.0000000573,0.0000000573
11 hermite_formula_-10000.000000_10000.000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
12 hermite_formula_-10000.000000_10000.000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
13 hermite_formula_-10000.000000_10000.000000,0.0000000004,-0.0000000266,0.0000000000,0.0000000266
14 hermite_formula_-10000.000000_10000.000000,0.0000000012,-0.0000000732,0.0000000000,0.0000000732
15 hermite_formula_-10000.000000_10000.000000,0.0000000002,0.0000000000,0.0000000136,0.0000000136
16 hermite_formula_-10000.000000_10000.000000,0.0000000009,-0.0000000477,0.0000000091,0.0000000477
17 hermite_formula_-10000.000000_10000.000000,0.0000000122,-0.0000000907,0.0000002576,0.0000002576
18 hermite_formula_-10000.000000_10000.000000,0.0000000379,-0.0000002649,0.0000002897,0.0000002897
1 hermite_formula_-10000.000000_10000.000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
19 hermite_formula_-10000.000000_10000.000000,0.0000000233,-0.0000000457,0.0000000512,0.0000000512
2 hermite_formula_-10000.000000_10000.000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3 hermite_formula_-10000.000000_10000.000000,0.0000000284,-0.0000000597,0.0000000912,0.0000000912
4 hermite_formula_-10000.000000_10000.000000,0.0000000430,-0.0000001410,0.0000001671,0.0000001671
5 hermite_formula_-10000.000000_10000.000000,0.0000000203,-0.0000000446,0.0000000467,0.0000000467
6 hermite_formula_-10000.000000_10000.000000,0.0000000235,-0.0000000512,0.0000000538,0.0000000538
7 hermite_formula_-10000.000000_10000.000000,0.0000000280,-0.0000000556,0.0000000829,0.0000000829
8 hermite_formula_-10000.000000_10000.000000,0.0000000289,-0.0000000797,0.0000000786,0.0000000797
9 hermite_formula_-10000.000000_10000.000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
,0.0000000000,0.0000000000,0.0000000000,0.0000000000
