"Log Time","RT Mode","Error Func.","Average Error","Error LB","Error UB","Abs. Worst","Elapse Time","# SVE"
"Thu Jun  6 00:07:05 2019","BGRT","REL",0.0000000023,-0.0000000483,0.0000000341,0.0000000483,2,62
"Thu Jun  6 00:07:06 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,62
"Thu Jun  6 00:07:13 2019","BGRT","REL",0.0000000005,-0.0000000340,0.0000000000,0.0000000340,7,62
"Thu Jun  6 00:07:18 2019","BGRT","REL",0.0000000004,0.0000000000,0.0000000228,0.0000000228,4,62
"Thu Jun  6 00:07:20 2019","BGRT","REL",0.0000000002,-0.0000000124,0.0000000000,0.0000000124,2,62
"Thu Jun  6 00:07:24 2019","BGRT","REL",0.0000000005,0.0000000000,0.0000000298,0.0000000298,4,62
"Thu Jun  6 00:07:27 2019","BGRT","REL",0.0000000003,-0.0000000163,0.0000000000,0.0000000163,3,62
"Thu Jun  6 00:07:29 2019","BGRT","REL",0.0000000005,-0.0000000313,0.0000000000,0.0000000313,2,62
"Thu Jun  6 00:07:31 2019","BGRT","REL",0.0000000006,-0.0000000351,0.0000000000,0.0000000351,2,62
"Thu Jun  6 00:07:38 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,7,62
"Thu Jun  6 00:07:41 2019","BGRT","REL",0.0000000043,-0.0000000429,0.0000000467,0.0000000467,3,62
"Thu Jun  6 00:07:43 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,2,62
"Thu Jun  6 00:07:45 2019","BGRT","REL",0.0000000090,-0.0000000432,0.0000000524,0.0000000524,2,62
"Thu Jun  6 00:07:47 2019","BGRT","REL",0.0000000253,-0.0000000455,0.0000000462,0.0000000462,2,62
"Thu Jun  6 00:07:49 2019","BGRT","REL",0.0000000217,-0.0000000504,0.0000000434,0.0000000504,2,62
"Thu Jun  6 00:07:51 2019","BGRT","REL",0.0000000203,-0.0000000416,0.0000000468,0.0000000468,2,62
"Thu Jun  6 00:07:53 2019","BGRT","REL",0.0000000178,-0.0000000419,0.0000000519,0.0000000519,2,62
"Thu Jun  6 00:07:54 2019","BGRT","REL",0.0000000234,-0.0000000466,0.0000000539,0.0000000539,1,62
"Thu Jun  6 00:07:56 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,2,62
